STORE,STATE,STORE_TYPE,AREA,COUNTRY,AVERAGE_BASKET_SIZE,NO_OF_TRANSACTIONS,AVG_BASKET_DOLLARS,TOTAL_SALES_UNITS,TOTAL_SALES_DOLLARS,LATITUDE,LONGITUDE,Cluster
1140,4,1,3,0,-0.08729495680110348,1.0220687951454575,-0.1241224416788811,1.224834259677091,1.2512181870948327,8.374085598359256,0.2781202851555559,3
8224,6,1,7,1,-0.08733860494512576,-0.43718303988208607,-0.12412525154613395,-0.5032206176977586,-0.47582624999857565,6.002493784685699,1.0024548364772432,1
1292,8,0,4,0,-0.08763847303882166,-1.2714807992605666,-0.12413372986177142,-1.3925907366742958,-1.4194300136667115,7.998572190140489,-0.0032095892942204103,4
1059,5,1,4,0,-0.08722592045659167,-0.5709170428621773,-0.12412070925351268,-0.4243481838332332,-0.4383598700182036,8.374085598359256,0.2781202851555559,1
3338,4,0,4,0,-0.08752427131539228,-1.3709713703309807,-0.12412959096550742,-1.438044628949834,-1.4509037814363426,8.374085598359256,0.2781202851555559,4
3304,2,0,4,0,-0.08732628725898488,-1.3501852562340182,-0.12412432576118634,-1.3806538220828166,-1.380959155216621,8.374085598359256,0.2781202851555559,4
3350,5,0,1,0,-0.08734318866090252,-1.0015130685441676,-0.12412638497921222,-1.0642766237050807,-1.0663436072360721,8.374085598359256,0.2781202851555559,4
2104,10,2,7,2,-0.08800384762993195,-1.6289439823545278,-0.12415333217893551,-1.6269563125930975,-1.669331753954988,9.996888482166584,2.0029365425029355,0
8294,3,1,7,1,12.222833583920401,-1.6289439823545278,10.09730479244568,-1.0481971901126501,-0.7423333470374598,8.374085598359256,0.2781202851555559,2
1228,4,1,3,0,-0.08731876601480615,1.493296155674679,-0.12412498761127366,1.5407936173387655,1.486864165494568,8.374085598359256,0.2781202851555559,3
3326,4,0,4,0,-0.0873769658104593,-1.3795665582007794,-0.12412749395116017,-1.4208885505675524,-1.43953084271403,8.374085598359256,0.2781202851555559,4
1206,8,1,6,0,-0.08745803446564238,0.9427158846492844,-0.12412791469562638,0.7373874325759072,0.661838348371769,7.998572190140489,-0.0032095892942204103,3
1018,9,1,2,0,-0.0874755626946655,0.5422615044763838,-0.12412730963868242,0.3065275175653187,0.34568465024457395,8.9996866,-0.0144207,1
1102,2,1,4,0,-0.08734345405781896,-0.1772854109303032,-0.12412522280093478,-0.1920656592387962,-0.21406053632036973,8.374085598359256,0.2781202851555559,1
8207,3,1,7,1,-0.08727487517676877,0.7535429199089922,-0.12412301384243625,0.8043152615290259,0.906774754355898,8.374085598359256,0.2781202851555559,3
3343,4,0,4,0,-0.08765739227460873,-1.2953794902665923,-0.12413151317729881,-1.415888304550686,-1.4097671549734136,8.374085598359256,0.2781202851555559,4
8323,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1011,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1245,0,1,3,0,-0.0874916679058338,0.35095754345357943,-0.1241291770202975,0.12386652595913464,0.03628519409784281,8.374085598359256,0.2781202851555559,1
1368,2,1,2,0,-0.08758903860633964,0.7481518553279352,-0.12413162446982401,0.2136402446649013,0.17096817809736448,8.374085598359256,0.2781202851555559,1
8213,3,1,7,1,-0.08729683228778164,0.41228090306310405,-0.12412237495061555,0.37406749598466715,0.5842894815069691,8.374085598359256,0.2781202851555559,1
1033,4,1,3,0,-0.08712516021291855,0.015460405572434836,-0.12411619746300181,0.4011425490094498,0.5084625891533227,8.374085598359256,0.2781202851555559,1
1025,4,1,5,0,-0.08711224975402419,-0.563354294718751,-0.12411756728678772,-0.355542891441812,-0.310156603673837,8.374085598359256,0.2781202851555559,1
1154,8,1,2,0,-0.0874220253938567,1.4822139578236193,-0.12412761626733744,1.2307932322449198,1.1839969068877294,7.998572190140489,-0.0032095892942204103,3
1117,8,1,3,0,-0.08735227776744649,0.3738568531481168,-0.12412496219890747,0.39026125900002,0.3570665162103714,7.998572190140489,-0.0032095892942204103,1
1079,2,1,2,0,-0.08744428581563123,0.9700450219382565,-0.12412968362863408,0.6468851842290079,0.5226495751926099,8.374085598359256,0.2781202851555559,3
1219,4,1,2,0,-0.08741182180188686,0.16820045415574342,-0.12412677880350789,0.09026905625983421,0.03255553163385358,8.374085598359256,0.2781202851555559,1
1373,8,1,2,0,-0.08753518596223149,0.7778205112086867,-0.12412869088361002,0.4554326188816957,0.44573972537416445,7.998572190140489,-0.0032095892942204103,1
1135,4,1,4,0,-0.08731529791960031,0.6546626580364334,-0.12412397193718987,0.7244379591939727,0.7218295206536363,8.374085598359256,0.2781202851555559,3
1108,4,1,3,0,-0.08697402268527156,0.07696431498632504,-0.1241126084273931,0.8145418489686271,0.8082703936166816,8.374085598359256,0.2781202851555559,1
1287,9,1,4,0,-0.0872174534095439,-0.13533682539770034,-0.12411895172617284,0.08532264248246055,0.16203859212645888,8.9996866,-0.0144207,1
8206,3,1,7,1,-0.08728030957025804,0.41706674435628777,-0.12412249184822448,0.45870766979482414,0.5810434466982811,8.374085598359256,0.2781202851555559,1
1131,2,1,0,0,-0.08748108199700572,0.7005095935703385,-0.12412806724224454,0.3495820300234743,0.42960913890017294,8.374085598359256,0.2781202851555559,1
1039,9,1,3,0,-0.08740864997954327,0.7712088282319185,-0.12412551711232242,0.7607629290275629,0.7115998401077581,8.9996866,-0.0144207,3
1166,9,1,4,0,-0.08719089759883938,-0.2202613502792962,-0.12411940919533394,-0.07248836199796678,0.03492666164863247,8.9996866,-0.0144207,1
1037,8,1,6,0,-0.08732720786163345,0.6085690558683952,-0.1241246100145205,0.6795951910086737,0.6226475560018022,7.998572190140489,-0.0032095892942204103,1
3329,4,0,1,0,-0.08756424408671963,-1.0518330619073553,-0.12413041869780397,-1.19870495410192,-1.1977252987446056,8.374085598359256,0.2781202851555559,4
